Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Programs,Token1Multiplier,Token2Multiplier
4kNNmahvTT3oJ9LUmW6jsXQcsF9ZXuhJgYdNwmKJtx8Q8TYHw4J4CA2TLiARqHxZ3L6TKLwE5ZBRXkv65firMG7z,1782757997,2026-06-29T18:33:17.000Z,ACTIVITY_TOKEN_SWAP,FzUpxD9ce2ZdyM5ZrEuVrz26sxYXZD3kFBrLR7XGtCov,So11111111111111111111111111111111111111112,30748900,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64274098331,9,2.3148,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
4o8ADbJCqUxxbLyh7vUyp93tEdhuWZCf4CD7EUr7Xd9zisKuNXcRWCWYpKi2fKQ9kcpaFThiUYJWTRgWMqAApUjp,1782757997,2026-06-29T18:33:17.000Z,ACTIVITY_TOKEN_SWAP,7D2EPPfQt1xW46TkeaF9xMYAvxEkWReYwid6jTRFhVsV,So11111111111111111111111111111111111111112,28768000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60514209790,9,2.1655,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
mtrcUAMuK6FVC7eRCnpcgKHXpavZ56HSmPpCivKrBguF79H3iyTk1cggpv1FMzfBW2fW2d5ijgb2cLa1Uh8n3Ly,1782757997,2026-06-29T18:33:17.000Z,ACTIVITY_TOKEN_SWAP,D97PGFjhF1cQ7X4Sgac5XKakCMfobWmQpanSqTBxbXUo,So11111111111111111111111111111111111111112,30752000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64681090909,9,2.3148,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
4Va7XduB5jvc5YCyMJZLDH938ybh6ybPDLe2cpg94jrSFXn6dngYB75rPoCLcmFGEjRzEUFZjrb3CeYZeAzL9jdc,1782757997,2026-06-29T18:33:17.000Z,ACTIVITY_TOKEN_SWAP,9CWKb9Jy1idFNtyBdquRh2GpA6T3qbqtPZGoVEY9PJuA,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62603440559,9,2.2402,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||SCoRcH8c2dpjvcJD6FiPbCSQyQgu3PcUAWj2Xxx3mqn|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
4YUWMjaGznVDGPddcYx2rtTasUgMcPqRhtgffsDBeRuBpHytUcjqB8gE7U3YZF5hgGycqW8d6XBzWBqtEQDaQDzA,1782757997,2026-06-29T18:33:17.000Z,ACTIVITY_TOKEN_SWAP,C4895rvhQvic9ApWe8VjhrT4zmnq4FxnisvBPvJtTwTG,So11111111111111111111111111111111111111112,28765100,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60243505399,9,2.1653,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||FW6zUqn4iKRaeopwwhwsquTY6ABWLLgjxtrC3VPnaWBf|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
5bNPpgX16ekRt1yrkCa4M1KbP42YRoDo8rrWwHn1jbAxgy2rJgV3CoBSHjCMtmxiS6jw5DUBDKWDu7N4XvsFFKXd,1782757997,2026-06-29T18:33:17.000Z,ACTIVITY_TOKEN_SWAP,DZESHyH8HRwKPTXQKDjEqhYV6btnmBE4T7SYR4rYVbQ,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62572587412,9,2.2402,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
2nr7nNK3ek64cNh3tWukYvKyV8ryn9U9eeqRQt9Y3gsFBW8mV7cCBivm5B1QEf5toiqndMFUT9MW53hJWGjJofuj,1782757997,2026-06-29T18:33:17.000Z,ACTIVITY_TOKEN_SWAP,2J2vD6SH7r3ohTr1537FekmkxpAZj9EcuL72iEss3FRL,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62579384615,9,2.2402,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
4XkuZUVBiXhvq2Amooes7hPMKhk31nqDkyQ4mtLKvJjY5wG6uD5ozrWZAoYYBGrboihCidSuVKRjFr9rtL1V8pBQ,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,82uwVjUGEih4taFrBuFkqozctAwu1u9G7Z5ZkFAbHJhM,So11111111111111111111111111111111111111112,31740800,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,66738097902,9,2.389,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5KbxGEKMmjPL7ty2KgypoQMo518aCLUpBbe4s2uiqXRdJMKQRZ8pFwdMwEe2pWK3qcnDdDPJne3WWdEouPrr1oQk,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,36QyuFGffi9UJvAxFW4GWYmvGpUykN8k8wERuzdstT3s,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62639384615,9,2.2399,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5Z31skhhjcomSe7GLTTJ1xEKpEsaLov367gNcMjf1gDJNAuuADv6dAtDLJ5BxaCS6UTQUD2zE4xsrmjjoqpm5pfE,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,GFE2yR72nemcwMQ59LzjyTUT3vssZ9mQJF8Uu85BwAoC,So11111111111111111111111111111111111111112,31744000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,66788335664,9,2.3893,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
f76LczZUB8dCTUZKmeSmqU4RBSTLADhZANpYFd6igVNMXzB6sFmtGEZsz5efyMZpCtRJJ4xW44ZRKPDHkgXTepb,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,En5o8XgGgnrGhoZMNS5HZRD8Rzayjnv6i6yRBKtbo5VZ,So11111111111111111111111111111111111111112,30752000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64683076923,9,2.3146,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
2nMXJLbg527jbUtNQWe1EvwubqXHBAYiyVHHH363A4G7S8rr8ALmyBhZ37JHE3mGYSa9nNK7HkTeLUM7E3anCdWy,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,2WN6aZdWimLoNYAqashqGmf8w89qdtZ2EnVoDco2GKVE,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62579440559,9,2.2399,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
4DXgFUc7zESLdudHJJwrD91JqUs7MqKoa5pWFAosoHQS5kPgEu7Romu1pq451nFtsMKHH55mcg5xmYDyAX8Hu5gX,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,DC4HHRrNmA6vpsVLSy1sLAj9oZ98xgRLVkn8m9Xzudzd,So11111111111111111111111111111111111111112,29757000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62567776223,9,2.2396,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
53avpDuvHQyTdvCDUeDMZyKsPdKqfXF9FSL9oPZRe9ji825U4JTr4KUuisQgzWyGhVxwi1yFDM9S4sLRkAADHZDp,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,anfB4hz56e1C9xL3HavjPtodYsCuowa9KXmvBmtDr2C,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62579496503,9,2.2398,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
oA1vKJ9XtV9gs37Dg45UzayowuQnTne2FrDsP4Ws15z7KV6KXfjHwL1ExZUoerGdCLGbQVxuTuL6MegTaB5S49e,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,FZ5xkiMnRv8Zn1UBpioPA4Fr4cEZ6nEXHTVQTvVAHHNk,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62618797202,9,2.2398,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||SCoRcH8c2dpjvcJD6FiPbCSQyQgu3PcUAWj2Xxx3mqn|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
124zGvr4My63w7zzmLG6Ycd9MKEJVivJLicm5MYbZiaiMLcLq3Awq71HCC8x6x2ceQtf5cEqWxPrvTYtpradQos7,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,3b6ScTdKaiW6R8E2CtocYjDY1AsjhsKMpcHqwsKYf1g4,So11111111111111111111111111111111111111112,30752000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64513426573,9,2.3145,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||QuaNtZsgYRe5Z9Bk4LZ4cTD9tbkVoyCNf1R2BN9bBDv|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5A6ba4k6jSR3VtkVZAK9vatmqW4vvqhkd38i5Pvu2TXxM7kofM5XUVS34bHc1VptbmKc3MfyLDj97QsnCxXoJWe7,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,6qR1AXzGhe7LmG3srFLh8nYJctUs4RLSLYujyTC6tDEh,So11111111111111111111111111111111111111112,24800000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,52140447552,9,1.8665,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
ifY5pLdARQ398yyA3gGtj3ZdMZg638fu5ftfAzj7f51trffNaxz1yAyKyEtDJUjMquaa4KKJhNC5w6BAGsn3K9B,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,4Am9YxG5YB1GPVYXuq4DsbzWhF6Sv3S4Z4ipkK7tWoed,So11111111111111111111111111111111111111112,30752000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64664503496,9,2.3145,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
33yZmTYiXjZsLQPPiRVyZZX5WYAu69ktshQd1Nh63SK9SbQ3qsirnUsqoMeMWTi1oePqP9UcjfZCrTkQJ6XQa6F9,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,3qqigd5MVs9UUjsaUfFEjJ7MGUJcyFBRRVCVYV7u9sjW,So11111111111111111111111111111111111111112,30752000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64697846153,9,2.3145,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
4zezTQJE82T4iMMDkqwp1NhUjPqGQ7PTDR686UFFCD176W9Kqofc8HSspQKzwGzK4cTCY6DgPwDEPaSB45nVoVeh,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,8VphScNUv5cnPP5uiKKd1Rbukg2iiYRxp9TSSG56Fdi2,So11111111111111111111111111111111111111112,30752000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64699552447,9,2.3155,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||SCoRcH8c2dpjvcJD6FiPbCSQyQgu3PcUAWj2Xxx3mqn|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3EzkEsCxSqr8mHqJwRU5pznyvgd4w2Fk8uYEpeyez3QFwH77KYNdWyyAhBFtE6kV5LgPyriSsajcpD92BJijsrX2,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,9bbLKoHRL8bjFi282GoHWc5aMVZ8c1aQNeQNxqLiPVe4,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62597202797,9,2.2408,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
31aam1ZKxP8RtfJ7YQwiTqYaDVsuV22ezc3EcesXYPHPWk1Eiimz96UVzVVZwbEkGt8YwULofnpXnTcvH22cAb4K,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,JECAY2FFZ1ff5BRza3VPcTmRRbMtjQ6FEx8kmH9xWPLg,So11111111111111111111111111111111111111112,31744000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,66797510489,9,2.3902,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5Q94B1Mxyk491TU6m6keChL1gQnqZUkzZoC647w4me9TaazQM4ekp9LZRP2qFar2iVihThEt3F4TnFnF8518cJrX,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,6bx1tGPxs5tDP4jiSchqHtegRLB2ktxx4CQwpzxbN1VF,So11111111111111111111111111111111111111112,28768000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60529902097,9,2.1662,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3XAzybj6ZBKNj3fHu6KXcyk6RAPcoQs5Vbuy1vS4D33p9D2bGC2jmhMKZpLDpr4D9bALP5McCNr29H4rkqLFpqMa,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,GZ71LkyxFyTVGmbxpfF9KHiptQSJjidUDWssvKv21Hbx,So11111111111111111111111111111111111111112,30752000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64688783216,9,2.3155,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3DeeZMprt4QSadx7QRYiLqLxfKLGnv1PEkFTA6NSr1uaoFiew8yVg9ehGBBB1ugvHeKJEbx2KA3dRmPgtT1Qq4xs,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,5ZD33XGMc637b3X2ayeavqbNkvyyxZFWhpiVUMpqFVoQ,So11111111111111111111111111111111111111112,28768000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60518181818,9,2.1662,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
31L1wm51Degefg13aNvmDimZJ2PVH7AcP692QWWDRYAnaoiVeCrCNs4s6nhEzJRp4uWD1K5ENF66EbiFAFYPsLfj,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,DdGoKT29Fz9cYFbNhgCmQj4h8mR5FvUWDvKr3QzjLdPT,So11111111111111111111111111111111111111112,31744000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,66783916083,9,2.3902,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3jzGrkZzyk5MFLvjWhF2e5MiRTHuwJkqe5NZqZdNTw3RZXx6mYpFszJpWF9LMfisYr2j2T6qRQq5pFTmDPewpud,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,3q76sZXrPkfUBMLqszBvUCNGxaQqtykaKSDE1cQaTHfb,So11111111111111111111111111111111111111112,30752000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64688279720,9,2.3155,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
P1RmtdTMCWySFeBtrVJgQbqyVQRaHKApzGW3h9Y8SAFqbpu64rXorpBP98atkeYy9djUawcfDYsZZQMsVSA1kyP,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,3XizSFZCM9SgtzF6LkNie4tGuyuCxhdex5QHyouHspGt,So11111111111111111111111111111111111111112,30256000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,63654321678,9,2.2782,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3vsxjnfvYa3KAtdG9jEYHvUk7T1fiQmuky8bwQaX5PyxrNVsSsaRXG7FqvvbuPPG3pobZMdwGAeiXbHpx1WG2JgK,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,5DGfRYNnqRtBKswbMGkgjwEGri9189WkHbnrakBF72fG,So11111111111111111111111111111111111111112,30752000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64679636363,9,2.3155,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3bmCbjbHyDwUi67snFyqUqeBNLmiJVeZXHYWL9jcT49qzdKb4d8Zb9dhHTtU2Fj9SxHcjqKsLTtvWV9VmfcUfW9W,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,HrLhSQ6evU6C1YcfAQyEUr2ddhdYTXXEzYskKhNZpcA9,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62600083916,9,2.2408,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5nMXRExVSffgCvBUwC7UaRN2MHxhfY95pWEL9wg5rH5GLmVYhfHPBtTkL5GNKDXcuqLFKHHbJfJfgbfeAiCnipt3,1782757996,2026-06-29T18:33:16.000Z,ACTIVITY_TOKEN_SWAP,7GqoP4hE2narSdWk34H2DPVCMqRnx4CEKVzb66ZSkLCM,So11111111111111111111111111111111111111112,30752000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64693874125,9,2.3155,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
